bundle	chromosome	orientation_locked_to_endpoint	endpoint_rho_A_mat	x0_rho_A_mat	delta_endpoint_minus_x0_rho_A_mat	endpoint_rho_A_pat	x0_rho_A_pat	delta_endpoint_minus_x0_rho_A_pat	endpoint_rho_B_mat	x0_rho_B_mat	delta_endpoint_minus_x0_rho_B_mat	endpoint_rho_B_pat	x0_rho_B_pat	delta_endpoint_minus_x0_rho_B_pat	endpoint_matched	x0_matched	delta_endpoint_minus_x0_matched	endpoint_cross	x0_cross	delta_endpoint_minus_x0_cross	endpoint_contrast	x0_contrast	delta_endpoint_minus_x0_contrast	endpoint_matched_ref1	x0_matched_ref1	delta_endpoint_minus_x0_matched_ref1	endpoint_matched_ref2	x0_matched_ref2	delta_endpoint_minus_x0_matched_ref2	endpoint_margin_mat	x0_margin_mat	delta_endpoint_minus_x0_margin_mat	endpoint_margin_pat	x0_margin_pat	delta_endpoint_minus_x0_margin_pat	endpoint_minmargin	x0_minmargin	delta_endpoint_minus_x0_minmargin
bundle1	chr19	swapped	0.13876706006034678	0.1184470855250518	0.02031997453529498	0.46983398583256913	0.2831744067939547	0.1866595790386144	0.35220719748490553	0.15554460300378117	0.19666259448112436	0.47717567359969054	0.20807534483946222	0.2691003287602283	0.41102059165873733	0.21935950489886796	0.19166108675986937	0.3079713668300187	0.163261215182257	0.1447101516477617	0.10304922482871864	0.05609828971661096	0.04695093511210768	0.35220719748490553	0.15554460300378117	0.19666259448112436	0.46983398583256913	0.2831744067939547	0.1866595790386144	-0.12496847611478501	-0.052530741835681044	-0.07243773427910397	0.33106692577222235	0.16472732126890294	0.16633960450331942	-0.12496847611478501	-0.052530741835681044	-0.07243773427910397
bundle1	chrX	direct	0.5692113980428684	0.29928719281957766	0.2699242052232907	0.16322988131160604	0.06887903477409543	0.09435084653751061	0.36770238509135866	0.2696139281721753	0.09808845691918339	0.7108392700249433	0.2756828267854694	0.4351564432394739	0.6400253340339058	0.28748500980252356	0.35254032423138226	0.2654661332014824	0.16924648147313537	0.09621965172834701	0.37455920083242344	0.11823852832938819	0.25632067250303525	0.5692113980428684	0.29928719281957766	0.2699242052232907	0.7108392700249433	0.2756828267854694	0.4351564432394739	0.4059815167312623	0.23040815804548223	0.17557335868578008	0.34313688493358463	0.006068898613294127	0.3370679863202905	0.34313688493358463	0.006068898613294127	0.3370679863202905
bundle2	chr1	swapped	0.48270317994093986	0.2467316807674193	0.23597149917352056	0.6151270425940274	0.3118271458373193	0.3032998967567081	0.39259394879810483	0.23153166270011336	0.16106228609799147	0.4302190347897956	0.16554746423156955	0.2646715705582261	0.5038604956960662	0.27167940426871634	0.23218109142734983	0.4564611073653677	0.20613957249949444	0.2503215348658733	0.047399388330698455	0.0655398317692219	-0.018140443438523446	0.39259394879810483	0.23153166270011336	0.16106228609799147	0.6151270425940274	0.3118271458373193	0.3032998967567081	-0.03762508599169079	0.06598419846854381	-0.1036092844602346	0.13242386265308753	0.0650954650699	0.06732839758318754	-0.03762508599169079	0.0650954650699	-0.10272055106159078
bundle2	chr2	swapped	0.42226396723236626	0.1943074096380725	0.22795655759429376	0.6942490599907079	0.23971818844276344	0.4545308715479444	0.4556156079605909	0.172026327793492	0.28358928016709894	0.3345534320780919	0.25400125349403474	0.08055217858405717	0.5749323339756494	0.2058722581181277	0.36906007585752165	0.37840869965522905	0.22415433156605363	0.15425436808917542	0.1965236343204203	-0.01828207344792593	0.21480570776834623	0.4556156079605909	0.172026327793492	0.28358928016709894	0.6942490599907079	0.23971818844276344	0.4545308715479444	0.12106217588249901	-0.08197492570054274	0.20303710158304175	0.2719850927583416	0.04541077880469094	0.22657431395365066	0.12106217588249901	-0.08197492570054274	0.20303710158304175
bundle2	chr3	swapped	0.24598662522854514	0.05802067808151493	0.18796594714703022	0.37955257304099094	0.013483335607963522	0.36606923743302744	0.45208972693673544	0.09071138662374374	0.3613783403129917	0.36798332377403264	0.07365269588287057	0.29433062789116204	0.4158211499888632	0.052097361115853634	0.3637237888730096	0.3069849745012889	0.06583668698219275	0.24114828751909617	0.1088361754875743	-0.013739325866339115	0.1225755013539134	0.45208972693673544	0.09071138662374374	0.3613783403129917	0.37955257304099094	0.013483335607963522	0.36606923743302744	0.08410640316270279	0.01705869074087317	0.06704771242182962	0.1335659478124458	-0.044537342473551414	0.1781032902859972	0.08410640316270279	-0.044537342473551414	0.1286437456362542
bundle2	chr4	direct	0.5447764500024901	0.2933277668606695	0.25144868314182056	0.38116389346332413	0.20812646233206017	0.17303743113126396	0.6200969251687299	0.155302648921475	0.46479427624725494	0.67430350408343	0.11098843925149277	0.5633150648319372	0.60953997704296	0.20215810305608115	0.40738187398687886	0.500630409316027	0.18171455562676758	0.3189158536892594	0.10890956772693305	0.020443547429313563	0.08846602029761949	0.5447764500024901	0.2933277668606695	0.25144868314182056	0.67430350408343	0.11098843925149277	0.5633150648319372	0.16361255653916595	0.08520130452860936	0.0784112520105566	0.05420657891470004	-0.04431420966998223	0.09852078858468227	0.05420657891470004	-0.04431420966998223	0.09852078858468227
bundle2	chr5	direct	0.5670149526258353	0.20963036393741538	0.35738458868841994	0.48417097720248253	0.20966954715188746	0.2745014300505951	0.5689171207643442	0.24816636475642764	0.3207507560079166	0.6613795427752425	0.15394918394945797	0.5074303588257845	0.6141972477005389	0.18178977394343668	0.4324074737571022	0.5265440489834133	0.22891795595415754	0.2976260930292558	0.08765319871712551	-0.04712818201072086	0.13478138072784637	0.5670149526258353	0.20963036393741538	0.35738458868841994	0.6613795427752425	0.15394918394945797	0.5074303588257845	0.08284397542335281	-3.918321447207718e-05	0.08288315863782489	0.09246242201089827	-0.09421718080696967	0.18667960281786794	0.08284397542335281	-0.09421718080696967	0.17706115623032248
bundle2	chr6	swapped	0.42540596080829857	0.2306133166411554	0.19479264416714318	0.34952159138643235	0.04402914504362971	0.30549244634280265	0.30491527570480853	0.13992096737745674	0.1649943083273518	0.11672915986562127	0.06710109606783378	0.04962806379778749	0.3272184335456204	0.09197505621054322	0.2352433773350772	0.2710675603369599	0.1488572063544946	0.1222103539824653	0.05615087320866052	-0.05688215014395137	0.1130330233526119	0.30491527570480853	0.13992096737745674	0.1649943083273518	0.34952159138643235	0.04402914504362971	0.30549244634280265	0.18818611583918726	0.07281987130962296	0.1153662445295643	-0.07588436942186622	-0.1865841715975257	0.11069980217565947	-0.07588436942186622	-0.1865841715975257	0.11069980217565947
bundle2	chr7	direct	0.41171845859085293	0.03170758104334648	0.38001087754750645	0.4994688727808514	0.10462903785424606	0.39483983492660535	0.16533188450364594	0.11629548020859123	0.04903640429505471	0.291023574246701	0.10012248810501534	0.19090108614168566	0.351371016418777	0.06591503457418091	0.2854559818445961	0.3324003786422487	0.11046225903141865	0.22193811961083004	0.0189706377765283	-0.044547224457237744	0.06351786223376604	0.41171845859085293	0.03170758104334648	0.38001087754750645	0.291023574246701	0.10012248810501534	0.19090108614168566	-0.08775041418999846	-0.07292145681089958	-0.014828957379098881	0.12569168974305506	-0.016172992103575895	0.14186468184663095	-0.08775041418999846	-0.07292145681089958	-0.014828957379098881
bundle2	chr8	swapped	0.26852019533565336	0.23149593940719648	0.03702425592845687	0.7680870295463995	0.3700619881707126	0.3980250413756869	0.5265665070854673	0.31106654892128227	0.215499958164185	0.4516423001989602	0.39931343078391257	0.05232886941504761	0.6473267683159334	0.3405642685459974	0.30676249976993597	0.36008124776730677	0.3154046850955545	0.04467656267175224	0.2872455205486266	0.02515958345044289	0.26208593709818373	0.5265665070854673	0.31106654892128227	0.215499958164185	0.7680870295463995	0.3700619881707126	0.3980250413756869	0.07492420688650708	-0.0882468818626303	0.16317108874913738	0.49956683421074616	0.13856604876351614	0.36100078544723	0.07492420688650708	-0.0882468818626303	0.16317108874913738
bundle2	chr9	direct	0.3359354773829947	0.17360930293065246	0.1623261744523422	0.4722337033227773	0.16048382385880855	0.31174987946396876	0.3615542175941582	0.06421029763210569	0.2973439199620525	0.5137777814280917	0.00012442317520816004	0.5136533582528836	0.4248566294055432	0.08686686305293032	0.3379897663526129	0.4168939604584677	0.11234706074545711	0.30454689971301063	0.00796266894707548	-0.025480197692526796	0.033442866639602276	0.3359354773829947	0.17360930293065246	0.1623261744523422	0.5137777814280917	0.00012442317520816004	0.5136533582528836	-0.13629822593978264	0.013125479071843915	-0.14942370501162655	0.15222356383393354	-0.06408587445689752	0.21630943829083105	-0.13629822593978264	-0.06408587445689752	-0.07221235148288511
bundle2	chr10	direct	0.6126754694990442	0.12064688153270475	0.4920285879663394	0.5345374113496056	0.1445034158734549	0.39003399547615075	0.32905284082236164	0.12819978011931163	0.20085306070305	0.5525368609875289	0.22565319791946992	0.32688366306805894	0.5826061652432866	0.17315003972608733	0.40945612551719923	0.43179512608598364	0.13635159799638324	0.2954435280896004	0.15081103915730293	0.03679844172970409	0.11401259742759884	0.6126754694990442	0.12064688153270475	0.4920285879663394	0.5525368609875289	0.22565319791946992	0.32688366306805894	0.07813805814943853	-0.023856534340750135	0.10199459249018866	0.22348402016516722	0.09745341780015829	0.12603060236500893	0.07813805814943853	-0.023856534340750135	0.10199459249018866
bundle2	chr11	direct	0.6101518188122232	0.48481255326251527	0.12533926554970798	0.5044022876807065	0.5000026267836338	0.004399660897072666	0.4773491578019038	0.45064385485099984	0.026705302950903953	0.561372442502422	0.5266029008975902	0.03476954160483181	0.5857621306573226	0.5057077270800527	0.0800544035772699	0.49087572274130514	0.4753232408173168	0.015552481923988337	0.09488640791601749	0.030384486262735932	0.06450192165328156	0.6101518188122232	0.48481255326251527	0.12533926554970798	0.561372442502422	0.5266029008975902	0.03476954160483181	0.10574953113151675	-0.015190073521118563	0.12093960465263531	0.08402328470051823	0.07595904604659037	0.008064238653927858	0.08402328470051823	-0.015190073521118563	0.0992133582216368
bundle2	chr12	direct	0.35273836603775216	0.2094512886325165	0.14328707740523566	0.3083755921574406	0.10023135034488169	0.20814424181255892	0.28397695559411934	0.23229327571549604	0.051683679878623295	0.3612097230215731	0.1356709744656449	0.2255387485559282	0.35697404452966264	0.1725611315490807	0.18441291298058193	0.29617627387577994	0.16626231303018887	0.12991396084559106	0.0607977706538827	0.00629881851889183	0.05449895213499087	0.35273836603775216	0.2094512886325165	0.14328707740523566	0.3612097230215731	0.1356709744656449	0.2255387485559282	0.04436277388031157	0.10921993828763481	-0.06485716440732324	0.07723276742745377	-0.09662230124985113	0.1738550686773049	0.04436277388031157	-0.09662230124985113	0.1409850751301627
bundle2	chr13	direct	0.5087693368059811	0.3069674922315671	0.20180184457441402	0.47251832198396404	0.179522013105352	0.29299630887861206	0.286220262417248	0.13617901158089038	0.15004125083635764	0.4980915626662653	0.12537304685210948	0.3727185158141558	0.5034304497361233	0.2161702695418383	0.287260180194285	0.379369292200606	0.1578505123431212	0.2215187798574848	0.12406115753551727	0.0583197571987171	0.06574140033680018	0.5087693368059811	0.3069674922315671	0.20180184457441402	0.4980915626662653	0.12537304685210948	0.3727185158141558	0.03625101482201709	0.1274454791262151	-0.091194464304198	0.2118713002490173	-0.010805964728780898	0.2226772649777982	0.03625101482201709	-0.010805964728780898	0.04705697955079799
bundle2	chr14	swapped	0.42029026310511186	0.48923667878082333	-0.06894641567571147	0.6741894393542434	0.42760622492778333	0.24658321442646003	0.49905296225726287	0.3803466881006539	0.11870627415660895	0.36082007900416935	0.3625493685343214	-0.0017292895301520561	0.5866212008057531	0.40397645651421865	0.18264474429153443	0.3905551710546406	0.42589302365757237	-0.03533785260293176	0.19606602975111248	-0.021916567143353716	0.2179825968944662	0.49905296225726287	0.3803466881006539	0.11870627415660895	0.6741894393542434	0.42760622492778333	0.24658321442646003	0.13823288325309352	0.017797319566332515	0.120435563686761	0.2538991762491315	-0.06163045385304	0.3155296301021715	0.13823288325309352	-0.06163045385304	0.19986333710613352
bundle2	chr15	swapped	0.22422480533555744	0.08687298140780612	0.1373518239277513	0.504944346880337	0.07330142709991816	0.4316429197804188	0.5632736840678622	0.20882882593182517	0.354444858136037	0.38053961180862145	0.13761763559507711	0.24292197621354433	0.5341090154740995	0.14106512651587166	0.39304388895822784	0.3023822085720894	0.11224530850144163	0.1901369000706478	0.23172680690201009	0.028819818014430038	0.20290698888758005	0.5632736840678622	0.20882882593182517	0.354444858136037	0.504944346880337	0.07330142709991816	0.4316429197804188	0.1827340722592407	0.07121119033674805	0.11152288192249266	0.2807195415447795	-0.013571554307887965	0.2942910958526675	0.1827340722592407	-0.013571554307887965	0.1963056265671287
bundle2	chr16	direct	0.2548817071380702	0.03405446552242766	0.22082724161564252	0.2696137398365014	0.08952256559576383	0.18009117424073756	0.19541956983739328	0.029792324405250876	0.1656272454321424	0.3381140601444045	0.08298845813512179	0.2551256020092827	0.2964978836412373	0.058521461828774726	0.2379764218124626	0.23251665483694733	0.05965744500050735	0.17285920983644	0.06398122880428997	-0.0011359831717326213	0.06511721197602259	0.2548817071380702	0.03405446552242766	0.22082724161564252	0.3381140601444045	0.08298845813512179	0.2551256020092827	-0.014732032698431208	-0.05546810007333616	0.040736067374904955	0.1426944903070112	0.05319613372987091	0.08949835657714028	-0.014732032698431208	-0.05546810007333616	0.040736067374904955
bundle2	chr17	swapped	0.17688941800565627	0.11102522465394267	0.0658641933517136	0.4025872626552345	0.1400691301803265	0.26251813247490796	0.3110198247406516	0.09754670976701887	0.21347311497363272	0.3017133376548426	0.10992682498028264	0.19178651267455996	0.35680354369794304	0.11880791997367268	0.23799562372427036	0.23930137783024943	0.11047602481711266	0.12882535301313677	0.1175021658676936	0.00833189515656002	0.10917027071113358	0.3110198247406516	0.09754670976701887	0.21347311497363272	0.4025872626552345	0.1400691301803265	0.26251813247490796	0.009306487085809001	-0.012380115213263765	0.021686602299072766	0.2256978446495782	0.02904390552638382	0.1966539391231944	0.009306487085809001	-0.012380115213263765	0.021686602299072766
bundle2	chr18	swapped	0.17383622424999814	0.042577135121003536	0.13125908912899462	0.33046278637332277	0.11171674539151082	0.21874604098181194	0.37942212887054255	0.0512099906967191	0.32821213817382344	0.16258883431778323	0.09650530778007244	0.0660835265377108	0.35494245762193266	0.08146336804411496	0.2734790895778177	0.1682125292838907	0.06954122145053798	0.0986713078333527	0.18672992833804197	0.011922146593576974	0.17480778174446499	0.37942212887054255	0.0512099906967191	0.32821213817382344	0.33046278637332277	0.11171674539151082	0.21874604098181194	0.21683329455275932	-0.04529531708335333	0.2621286116361127	0.15662656212332463	0.06913961027050727	0.08748695185281735	0.15662656212332463	-0.04529531708335333	0.20192187920667795
